0xe85	0x2848	0	Regular
0x1c70	0x2848	0	Regular
0x4056	0x2848	0	Regular
0x109a0xf23	0x2848	0	Regular
0x109a0x1ac7	0x2848	0	Regular
0xbbe0xa38	0x2848	0	Regular
0xbbe0x2e6c	0x2848	0	Regular
0x830	0x1ac7	0	Regular
0x12f6	0x2848	0	Regular
0x3b39	0x41bb	0	Regular
0x41bb	0x4241	0	Regular
0x43e0	0x442e	0	Regular
