0x0	30
0xd	34
0x1e	22
0x29	22
0x34	22
0x3f	22
0x4a	22
0x55	22
0x60	11
0x64	23
0x70	22
0x7b	22
0x86	22
0x91	11
0x95	23
0xa1	22
0xac	22
0xb7	22
0xc2	22
0xcd	11
0xd1	23
0xdd	22
0xe8	22
0xf3	11
0xf7	23
0x103	22
0x10e	22
0x119	22
0x124	22
0x12f	22
0x13a	11
0x13e	23
0x14a	22
0x155	22
0x160	22
0x16b	11
0x16f	23
0x17b	22
0x186	22
0x191	22
0x19c	22
0x1a7	11
0x1ab	23
0x1b7	22
0x1c2	22
0x1cd	11
0x1d1	16
0x1df	38
0x220	23
0x22e	12
0x233	22
0x23b	6
0x23f	25
0x24e	12
0x253	22
0x25b	6
0x25f	25
0x26e	12
0x273	22
0x27b	6
0x27f	25
0x28e	12
0x293	22
0x29b	6
0x29f	25
0x2b3	23
0x2c1	12
0x2c6	22
0x2ce	6
0x2d2	25
0x2e1	12
0x2fc	22
0x304	6
0x308	25
0x317	12
0x31c	22
0x324	6
0x328	25
0x337	12
0x33c	22
0x344	6
0x348	25
0x357	12
0x35c	22
0x364	6
0x368	25
0x377	12
0x37c	22
0x384	6
0x388	25
0x397	12
0x39c	22
0x3a4	6
0x3a8	25
0x3b7	12
0x3bc	23
0x3ca	12
0x3cf	22
0x3d7	6
0x3db	25
0x3ea	12
0x3ef	22
0x3f7	6
0x3fb	25
0x40a	12
0x40f	22
0x417	6
0x41b	25
0x42a	12
0x42f	22
0x437	6
0x43b	25
0x44a	12
0x44f	22
0x457	6
0x45b	25
0x46a	12
0x46f	22
0x477	6
0x47b	25
0x48a	12
0x48f	22
0x497	6
0x49b	25
0x4aa	12
0x4af	22
0x4b7	6
0x4bb	25
0x4ca	12
0x4cf	22
0x4d7	6
0x4db	25
0x4ea	12
0x4ef	22
0x4f7	6
0x4fb	25
0x50a	12
0x50f	22
0x517	6
0x51b	25
0x52a	12
0x52f	22
0x537	6
0x53b	25
0x54a	12
0x54f	22
0x557	6
0x55b	25
0x56a	12
0x56f	22
0x577	6
0x57b	25
0x58a	12
0x58f	23
0x59d	12
0x5a2	22
0x5aa	6
0x5ae	25
0x5bd	12
0x5c2	26
0x5e0	14
0x5e6	42
0x610	29
0x61e	37
0x62b	14
0x630	17
0x636	15
0x63c	114
0x694	222
0x72e	127
0x7b7	17
0x7c4	23
0x7cc	17
0x7d4	55
0x7ec	15
0x7f4	44
0x805	46
0x816	0
0x817	63
0x82f	0
0x830	46
0x852	192
0x8d1	26
0x8da	41
0x8e9	780
0x90b	6
0x90f	727
0x91a	16
0x923	32
0x932	39
0x9e5	56
0xa2b	29
0xa38	37
0xc9f	63
0xcf1	93
0xd0c	18
0xd13	23
0xd2f	38
0xd60	21
0xd6a	450
0xd9e	30
0xddf	5132
0xe10	51
0xe3a	101
0xe54	76
0xe75	9
0xe7a	29
0xe85	67
0xef6	51
0xf0c	29
0xf23	37
0x113e	32
0x1161	28
0x116b	14
0x1171	10
0x1175	23
0x117d	33
0x121d	17
0x1223	38
0x1254	80
0x1298	753
0x12ae	6
0x12b2	733
0x12c0	5
0x12c3	14
0x12c8	24
0x12d0	76
0x12f1	9
0x12f6	73
0x1357	27
0x1364	798
0x138d	14
0x1393	52
0x13b6	13
0x13bb	14
0x13c0	90
0x1458	323
0x1472	26
0x147b	38
0x14ac	56
0x14ec	9
0x14f1	29
0x14fb	34
0x1508	0
0x1509	52
0x151c	0
0x152a	18
0x153b	39
0x1550	39
0x1563	18
0x156d	795
0x15ae	6
0x15b2	67
0x15bd	16
0x15c6	81
0x15ea	837
0x1656	6
0x165a	67
0x1665	16
0x166e	81
0x1692	32
0x169f	0
0x16a0	38
0x16af	0
0x16b0	32
0x16bc	0
0x16bd	805
0x1703	6
0x1707	67
0x1712	16
0x171b	81
0x173f	817
0x178a	6
0x178e	67
0x1799	16
0x17a2	81
0x17c6	817
0x1811	6
0x1815	67
0x1820	16
0x1829	81
0x184d	817
0x1898	6
0x189c	67
0x18a7	16
0x18b0	81
0x18d4	56
0x18eb	0
0x18ec	20
0x18f3	20
0x1903	41
0x1914	0
0x1915	20
0x191c	20
0x1925	57
0x1942	62
0x1961	28
0x196b	20
0x1974	17
0x197b	27
0x198b	15
0x1991	18
0x1998	6
0x199b	5
0x199e	804
0x19e7	6
0x19eb	67
0x19f6	16
0x19ff	81
0x1a23	798
0x1a68	6
0x1a6c	67
0x1a77	16
0x1a80	81
0x1aa4	18
0x1ab9	12
0x1ac7	4
0x1aca	29
0x1ad4	34
0x1ae1	0
