0x932	0x946_0x1	1
0x9e5	0xa24_0x0	0
0xc9f	0xcf0_0x0	0
0xcf1	0xd0b_0x0	0
0xd0c	0xd12_0x0	0
0xd6a	0xd94_0x0	0
0xe10	0xe39_0x0	0
0xe85	0xec2_0x0	0
0xef6	0xf0b_0x0	0
0x113e	0x1160_0x0	0
0x117d	0x118b_0x0	0
0x117d	0x118b_0x1	1
0x12f6	0x1356_0x0	0
0x1357	0x1363_0x0	0
0x147b	0x14ab_0x0	0
0x14ac	0x14eb_0x0	0
0x153b	0x154f_0x0	0
0x153b	0x154f_0x1	1
0x1550	0x1562_0x0	0
0x1550	0x1562_0x1	1
0x166e	0x1691_0x0	0
0x171b	0x173e_0x0	0
0x17a2	0x17c5_0x0	0
0x1829	0x184c_0x0	0
0x18b0	0x18d3_0x0	0
0x18f3	0x18fb_0x0	0
0x191c	0x1924_0x0	0
0x1925	0x1941_0x0	0
0x1942	0x1960_0x0	0
0x196b	0x1973_0x0	0
0x197b	0x198a_0x0	0
0x198b	0x1990_0x0	0
0x1991	0x1997_0x0	0
0x19ff	0x1a22_0x0	0
0x1a80	0x1aa3_0x0	0
0x1b21	0x1b42_0x0	0
0x1b4f	0x1b74_0x0	0
0x1b75	0x1b7a_0x0	0
0x1bca	0x1bfa_0x0	0
0x1bfb	0x1c24_0x0	0
0x1c70	0x1cad_0x0	0
0x1cae	0x1cc3_0x0	0
0x1ed8	0x1eea_0x0	0
0x1ed8	0x1eea_0x1	1
0x1f0c	0x1f4e_0x0	0
0x1f4f	0x1f54_0x0	0
0x21f1	0x21fa_0x0	0
0x21fb	0x2202_0x0	0
0x222c	0x2239_0x0	0
0x223a	0x2249_0x0	0
0x250b	0x2516_0x0	0
0x2517	0x252a_0x0	0
0x252b	0x2538_0x0	0
0x2539	0x254a_0x0	0
0x254b	0x2558_0x0	0
0x2617	0x2621_0x0	0
0x2af7	0x2b04_0x0	0
0x2c6a	0x2c73_0x0	0
0x2e29	0x2e61_0x0	0
0x2e86	0x2e97_0x0	0
0x30aa	0x30c5_0x0	0
0x30c6	0x310f_0x0	0
0x318a	0x31aa_0x0	0
0x31ab	0x31f4_0x0	0
0x327c	0x3283_0x0	0
0x32f3	0x330b_0x0	0
0x330c	0x3326_0x0	0
0x3333	0x3344_0x0	0
0x3345	0x335d_0x0	0
0x335e	0x3378_0x0	0
0x3379	0x338a_0x0	0
0x338b	0x33a4_0x0	0
0x33a5	0x33be_0x0	0
0x33bf	0x33d9_0x0	0
0x344e	0x3465_0x0	0
0x34b9	0x34c1_0x0	0
0x3b39	0x3b9a_0x0	0
0x3cfc	0x3d16_0x0	0
0x3d17	0x3d1d_0x0	0
0x3d1e	0x3d2b_0x0	0
0x3d2c	0x3d39_0x0	0
0x3d3a	0x3d45_0x0	0
0x3dc3	0x3dd7_0x0	0
0x3ddf	0x3df3_0x0	0
0x3df4	0x3e0c_0x0	0
0x3e0d	0x3e12_0x0	0
0x3e1e	0x3e26_0x0	0
0x3e2e	0x3e37_0x0	0
0x3e43	0x3e4b_0x0	0
0x3e57	0x3e60_0x0	0
0x3e68	0x3e83_0x0	0
0x3e84	0x3e91_0x0	0
0x3e97	0x3ea9_0x0	0
0x3eaa	0x3eae_0x0	0
0x3eaf	0x3ec9_0x0	0
0x3ed5	0x3edd_0x0	0
0x3ee5	0x3eee_0x0	0
0x3ef9	0x3f01_0x0	0
0x3f0f	0x3f18_0x0	0
0x3f19	0x3f29_0x0	0
0x3f2a	0x3f3e_0x0	0
0x3f3f	0x3f44_0x0	0
0x3f45	0x3f52_0x0	0
0x3f53	0x3f6e_0x0	0
0x4056	0x4093_0x0	0
0x41bb	0x41c9_0x0	0
0x4224	0x423a_0x0	0
0x423b	0x4240_0x0	0
0x43e0	0x43ef_0x0	0
0x43fb	0x4407_0x0	0
0x461c	0x4628_0x0	0
0x463e	0x464b_0x0	0
0x4720	0x474f_0x0	0
0x47d2	0x47dd_0x0	0
0x47d2	0x47dd_0x1	1
0x4842	0x484d_0x0	0
0x4842	0x484d_0x1	1
0x4887	0x4892_0x0	0
0x4887	0x4892_0x1	1
0x48f9	0x4904_0x0	0
0x48f9	0x4904_0x1	1
0x498f	0x499a_0x0	0
0x49ca	0x49d5_0x0	0
0x49eb	0x49f6_0x0	0
0x49eb	0x49f6_0x1	1
0x4a21	0x4a2d_0x0	0
0x4a21	0x4a2d_0x1	1
0x4a6e	0x4a79_0x0	0
0x4a8f	0x4a9b_0x0	0
0x4a8f	0x4a9b_0x1	1
0x4cb6	0x4cc4_0x0	0
0x4d19	0x4d24_0x0	0
0x4d19	0x4d24_0x1	1
0x4d90	0x4d9b_0x0	0
0x4dca	0x4dd5_0x0	0
0x4e04	0x4e10_0x0	0
0x4e04	0x4e10_0x1	1
0x4e3c	0x4e47_0x0	0
0x4ed9	0x4ee7_0x0	0
0x50d8	0x5107_0x0	0
0x5108	0x511b_0x0	0
0x57d8	0x57e4_0x0	0
0x5867	0x5873_0x0	0
0x58f6	0x5902_0x0	0
0x5985	0x5991_0x0	0
0x5ab9	0x5ac5_0x0	0
0x5b27	0x5b2c_0x0	0
0x5be0	0x5be5_0x0	0
0x5c05	0x5c0a_0x0	0
0x5d14	0x5d19_0x0	0
0x5d39	0x5d3e_0x0	0
0x5f13	0x5f18_0x0	0
0x5f38	0x5f3d_0x0	0
0x6149	0x614e_0x0	0
0x616e	0x6173_0x0	0
0x622f	0x6234_0x0	0
0x64b4	0x64bf_0x0	0
0x6507	0x6512_0x0	0
0x6722	0x6727_0x0	0
0x6747	0x674c_0x0	0
0x676c	0x6771_0x0	0
0x6791	0x6796_0x0	0
0x67b6	0x67bb_0x0	0
0x67db	0x67df_0x0	0
0x67ff	0x6804_0x0	0
0x6824	0x6829_0x0	0
0x6871	0x6875_0x0	0
0x6895	0x689a_0x0	0
0x68ba	0x68bf_0x0	0
0x68df	0x68e3_0x0	0
0xa450xa38	0xa380xa75_0x0	0
0xa450x2e6c	0x2e6c0xa75_0x0	0
0xab30xa38	0xa380xada_0x0	0
0xab30xa38	0xa380xada_0x1	1
0xab30x2e6c	0x2e6c0xada_0x0	0
0xab30x2e6c	0x2e6c0xada_0x1	1
0xadb0xa38	0xa380xae8_0x0	0
0xadb0x2e6c	0x2e6c0xae8_0x0	0
0xb360xa38	0xa380xb5f_0x0	0
0xb360xa38	0xa380xb5f_0x1	1
0xb360x2e6c	0x2e6c0xb5f_0x0	0
0xb360x2e6c	0x2e6c0xb5f_0x1	1
0xb600xa38	0xa380xb6d_0x0	0
0xb600x2e6c	0x2e6c0xb6d_0x0	0
0xbbe0xa38	0xa380xbfd_0x0	0
0xbbe0x2e6c	0x2e6c0xbfd_0x0	0
0xc2c0xa38	0xa380xc5e_0x0	0
0xc2c0x2e6c	0x2e6c0xc5e_0x0	0
0xc5f0xa38	0xa380xc8d_0x0	0
0xc5f0xf23	0xf230xc8d_0x0	0
0xc5f0x1ac7	0x1ac70xc8d_0x0	0
0xc5f0x2e6c	0x2e6c0xc8d_0x0	0
0xec30xe10	0xe100xef5_0x0	0
0xec30x1bc1	0x1bc10xef5_0x0	0
0xf300xf23	0xf230xf60_0x0	0
0xf300x1ac7	0x1ac70xf60_0x0	0
0xfa00xf23	0xf230xfcc_0x0	0
0xfa00x1ac7	0x1ac70xfcc_0x0	0
0x101a0xf23	0xf230x1049_0x0	0
0x101a0x1ac7	0x1ac70x1049_0x0	0
0x109a0xf23	0xf230x10d9_0x0	0
0x109a0x1ac7	0x1ac70x10d9_0x0	0
0x110b0xf23	0xf230x113d_0x0	0
0x110b0x1ac7	0x1ac70x113d_0x0	0
0x26170x21f1	0x21f10x2621_0x0	0
0x26170x220b	0x220b0x2621_0x0	0
0x27950x1472	0x14720x27a2_0x0	0
0x27950x1bc1	0x1bc10x27a2_0x0	0
0x27950x26df	0x26df0x27a2_0x0	0
0x344e0x1563	0x15630x3465_0x0	0
0x34b90x21f1	0x21f10x34c1_0x0	0
0x34b90x2264	0x22640x34c1_0x0	0
0x65820x1563	0x15630x6587_0x0	0
0x65820x344e	0x344e0x6587_0x0	0
