0x4873
0x489e
0x48ae
0x48e5
0x4910
0x4917
0x4927
0x4937
0x4947
0x4959
0x4a59
0x4a81
0x4aa7
0x4b2f
0x4b3f
0x4b4f
0x4b5f
0x4b73
0x4bc1
0x4bd1
0x4be7
0x4bed
0x4bf4
0x4c0e
0x4c1d
0x4c25
0x4e28
0x4e50
0x4e57
0x4e6b
0x4e83
0x4f1c
0x4f23
0x6a8a
0x6ae1
