0x0	0
0xd	0
0x1e	0
0x29	0
0x34	0
0x3f	0
0x4a	0
0x55	0
0x60	0
0x64	0
0x70	0
0x7b	0
0x86	0
0x91	0
0x95	0
0xa1	0
0xac	0
0xb7	0
0xc2	0
0xcd	0
0xd1	0
0xdd	0
0xe8	0
0xf3	0
0xf7	0
0x103	0
0x10e	0
0x119	0
0x124	0
0x12f	0
0x13a	0
0x13e	0
0x14a	0
0x155	0
0x160	0
0x16b	0
0x16f	0
0x17b	0
0x186	0
0x191	0
0x19c	0
0x1a7	0
0x1ab	0
0x1b7	0
0x1c2	0
0x1cd	0
0x1d1	0
0x1df	1
0x220	54
0x22e	0
0x233	0
0x23b	0
0x23f	117
0x24e	0
0x253	0
0x25b	0
0x25f	13
0x26e	0
0x273	0
0x27b	0
0x27f	31
0x28e	0
0x293	0
0x29b	0
0x29f	15
0x2b3	27
0x2c1	0
0x2c6	0
0x2ce	0
0x2d2	6
0x2e1	0
0x2f3	0
0x2fc	0
0x304	0
0x308	9
0x317	0
0x31c	0
0x324	0
0x328	32
0x337	0
0x33c	0
0x344	0
0x348	17
0x357	0
0x35c	0
0x364	0
0x368	5
0x377	0
0x37c	0
0x384	0
0x388	25
0x397	0
0x39c	0
0x3a4	0
0x3a8	25
0x3b7	0
0x3bc	2
0x3ca	0
0x3cf	0
0x3d7	0
0x3db	3
0x3ea	0
0x3ef	0
0x3f7	0
0x3fb	35
0x40a	0
0x40f	0
0x417	0
0x41b	13
0x42a	0
0x42f	0
0x437	0
0x43b	13
0x44a	0
0x44f	0
0x457	0
0x45b	182
0x46a	0
0x46f	0
0x477	0
0x47b	20
0x48a	0
0x48f	0
0x497	0
0x49b	12
0x4aa	0
0x4af	0
0x4b7	0
0x4bb	29
0x4ca	0
0x4cf	0
0x4d7	0
0x4db	19
0x4ea	0
0x4ef	0
0x4f7	0
0x4fb	36
0x50a	0
0x50f	0
0x517	0
0x51b	213
0x52a	0
0x52f	0
0x537	0
0x53b	13
0x54a	0
0x54f	0
0x557	0
0x55b	16
0x56a	0
0x56f	0
0x577	0
0x57b	15
0x58a	0
0x58f	3
0x59d	0
0x5a2	0
0x5aa	0
0x5ae	15
0x5bd	0
0x5c2	0
0x5e0	0
0x5e6	9
0x610	3
0x61e	0
0x62b	0
0x630	0
0x636	0
0x63c	3
0x694	3
0x72e	0
0x7b7	42
0x7c4	0
0x7cc	42
0x7d4	0
0x7ec	3
0x7f4	0
0x805	0
0x816	0
0x817	0
0x82f	0
0x830	45
0x844	0
0x846	0
0x84b	0
0x852	0
0x8d1	0
0x8da	0
0x8e9	0
0x90b	0
0x90f	0
0x91a	0
0x923	330
0x932	24
0x947	0
0x9c0	0
0x9c4	0
0x9cf	0
0x9d8	0
0x9e5	24
0xa2b	54
0xa38	0
0xa45	19
0xa76	0
0xa98	0
0xa9a	0
0xab3	19
0xadb	19
0xae9	0
0xb05	0
0xb26	0
0xb2b	0
0xb36	19
0xb60	19
0xb6e	0
0xb8b	0
0xbac	0
0xbb1	0
0xbb8	0
0xbbe	76
0xbfe	0
0xc2c	38
0xc5f	114
0xc8e	0
0xc97	0
0xc9f	18
0xcf1	0
0xd0c	0
0xd13	0
0xd2f	3
0xd60	48
0xd6a	12
0xd95	0
0xd98	407
0xd9e	18
0xddf	0
0xe10	3
