114,0x8c15Ef5b4B21951d50E53E4fbdA8298FFAD25057,Function X,FX,18
115,0x2ef52Ed7De8c5ce03a4eF0efbe9B7450F2D7Edc9,Revain,REV,6
116,0x37fE0f067FA808fFBDd12891C0858532CFE7361d,Civilization,CIV,18
117,0x6425c6BE902d692AE2db752B3c268AFAdb099D3b,RED MWAT,MWAT,18
118,0x0D6ae2a429df13e44A07Cd2969E085e4833f64A0,PolkaBridge,PBR,18
119,0x72dD4b6bd852A3AA172Be4d6C5a6dbEc588cf131,NAGA Coin,NGC,18
120,0x4eE438be38F8682ABB089F2BFeA48851C5E71EAF,Cryptonovae,YAE,18
121,0x6149C26Cd2f7b5CCdb32029aF817123F6E37Df5B,Launchpool token,LPOOL,18
122,0xa150Db9b1Fa65b44799d4dD949D922c0a33Ee606,Digital Reserve Currency,DRC,0
123,0xE0dF31d06d72b2f5231489AF0edc422B372F49f1,MarsX,MX,18
124,0x3A92bD396aEf82af98EbC0Aa9030D25a23B11C6b,Tokenbox,TBX,18
125,0x6b4389Afb3e243A65668B7311fA9Ef092A8a3B64,Real Coin,REAL,18
126,0x69af81e73A73B40adF4f3d4223Cd9b1ECE623074,Mask Network,MASK,18
127,0x6fB3e0A217407EFFf7Ca062D46c26E5d60a14d69,IoTeX Network,IOTX,18
128,0xe28b3B32B6c345A34Ff64674606124Dd5Aceca30,Injective Token,INJ,18
129,0x767FE9EDC9E0dF98E07454847909b5E959D7ca0E,Illuvium,ILV,18
130,0x595832F8FC6BF59c85C527fEC3740A1b7a361269,PowerLedger,POWR,6
131,0xAaAAAA20D9E0e2461697782ef11675f668207961,Aurora,AURORA,18
132,0x32353A6C91143bfd6C7d363B546e62a9A2489A20,Adventure Gold,AGLD,18
133,0x27054b13b1B798B345b591a4d22e6562d47eA75a,AirSwap Token,AST,4
134,0x15B543e986b8c34074DFc9901136d9355a537e7E,Student Coin,STC,18
135,0xEC213F83defB583af3A000B1c0ada660b1902A0F,Presearch,PRE,18
136,0x2C974B2d0BA1716E644c1FC59982a89DDD2fF724,Vibe,VIB,18
137,0x0d88eD6E74bbFD96B831231638b66C05571e824F,Aventus Token,AVT,18
138,0xd31695a1d35E489252CE57b129FD4b1B05E6AcaC,TOKPIE,TKP,18
139,0x06450dEe7FD2Fb8E39061434BAbCFC05599a6Fb8,XEN Crypto,XEN,18
140,0x74159651A992952e2bF340D7628459aA4593fc05,Tenet,TEN,18
141,0xAcfa209Fb73bF3Dd5bBfb1101B9Bc999C49062a5,Blockchain Certified Data Token,BCDT,18
142,0xfFffFffF2ba8F66D4e51811C5190992176930278,Furucombo,COMBO,18
143,0x29CbD0510EEc0327992CD6006e63F9Fa8E7f33B7,Tidal Token,TIDAL,18
144,0x3832d2F059E55934220881F831bE501D180671A7,renDOGE,renDOGE,8
145,0x3Ec8798B81485A254928B70CDA1cf0A2BB0B74D7,Gro DAO Token,GRO,18
146,0x3ADb04E127b9C0a5D36094125669d4603AC52a0c,Gro Vault Token,GVT,18
147,0x6Bba316c48b49BD1eAc44573c5c871ff02958469,Gas DAO,GAS,18
148,0xa499648fD0e80FD911972BbEb069e4c20e68bF22,Jenny Metaverse DAO Token,uJENNY,18
149,0x8Fc8f8269ebca376D046Ce292dC7eaC40c8D358A,DeFiChain Token,DFI,8
150,0x6810e776880C02933D47DB1b9fc05908e5386b96,Gnosis Token,GNO,18
151,0xC581b735A1688071A1746c968e0798D642EDE491,Euro Tether,EURT,6
152,0xE41d2489571d322189246DaFA5ebDe1F4699F498,0x Protocol Token,ZRX,18
153,0xEd04915c23f00A313a544955524EB7DBD823143d,Alchemy,ACH,8
154,0x0Ba45A8b5d5575935B8158a88C631E9F9C95a2e5,Tellor Tributes,TRB,18
155,0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF,Aura,AURA,18
156,0x84cA8bc7997272c7CfB4D0Cd3D55cd942B3c9419,DIAToken,DIA,18
157,0x4b520c812E8430659FC9f12f6d0c39026C83588D,Decentral Games,DG,18
158,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d,FOX,FOX,18
159,0x0eC9F76202a7061eB9b3a7D6B59D36215A7e37da,BlackPool Token,BPT,18
160,0xe5feeaC09D36B18b3FA757E5Cf3F8dA6B8e27F4C,NFT INDEX,NFTI,18
161,0x3BBaf639f381B2D75B321903A921850fc2Fe1538,FairToken,FAIR,18
162,0x7995ab36bB307Afa6A683C24a25d90Dc1Ea83566,HitchainCoin,HIT,6
163,0x5552E5a89A70cB2eF5AdBbC45a6BE442fE7160Ec,Kawakami,KAWA,9
164,0x02F2D4a04E6E01aCE88bD2Cd632875543b2eF577,PKG Token,PKG,18
165,0xceb286C9604c542d3cc08b41AA6C9675B078A832,Vortex DeFi,VTX,18
166,0x226bb599a12C826476e3A771454697EA52E9E220,Propy,PRO,8
167,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,Synthetix Network Token,SNX,18
168,0x1796ae0b0fa4862485106a0de9b654eFE301D0b2,Polkamon,PMON,18
169,0x7Ddc52c4De30e94Be3A6A0A2b259b2850f421989,GoMining Token,GMT,18
170,0x467Bccd9d29f223BcE8043b84E8C8B282827790F,Telcoin,TEL,2
