0x0	1
0xd	1
0x1e	1
0x29	1
0x34	1
0x3f	1
0x4a	1
0x55	1
0x59	1
0x60	1
0x65	1
0x6d	1
0x71	1
0x8d	3
0xa3	1
0xab	1
0xaf	1
0xd7	1
0xe5	1
0xea	1
0xf7	1
0xff	1
0x103	1
0x112	1
0x117	1
0x127	1
0x12f	1
0x133	1
0x15b	1
0x163	1
0x167	1
0x176	1
0x17b	1
0x17d	1
0x18e	1
0x1c3	1
0x1cc	1
0x1ea	1
0x206	1
0x227	1
0x22c	1
0x237	1
0x272	1
0x27c	1
0x2af	1
0x2ea	1
0x2fb	1
0x335	1
0x346	1
0x34d	1
0x360	1
0x367	1
0x37c	1
0x38d	1
0x394	1
0x3d9	1
0x3ea	1
0x430	1
0x437	1
0x481	1
0x488	1
0x4c5	1
0x4cc	1
0x534	1
0x54a	1
0x54e	1
0x559	1
0x562	1
0x570	1
0x57d	1
0x588	1
0x5d4	1
0x5ed	1
0x5fd	1
0x644	1
0x673	1
0x67a	1
0x6b4	1
0x6ca	1
0x6d3	1
0x6f7	1
0x6fb	1
0x705	1
0x712	1
0x719	1
0x735	1
0x73c	1
0x751	1
0x76d	1
0x78e	1
0x793	1
0x79e	1
0x7da	1
0x7e7	1
0x7ef	1
0x82a	1
0x83e	1
0x847	1
0x86b	1
0x87a	1
0x884	1
0x8aa	1
0x8c8	1
0x8de	1
0x8e2	1
0x8ed	1
0x8f6	1
0x91e	1
0x927	1
0x94c	1
0x955	1
0x960	4
0x974	3
0x985	3
0x989	3
0x98c	2
0x99a	2
0x99e	2
0x9b1	2
0x9b5	2
0x9c9	2
0x9d4	1
0x9e6	1
0x9ea	1
0x9f5	1
0xa13	1
0xa17	1
0xa23	1
0xa2f	4
0xa32	4
0xa3b	4
0xa4a	4
0xa53	4
0xa59	4
0xa5f	2
0xa77	2
0xa8b	1
0xa9e	3
0xaac	3
0xab0	3
0xac3	3
0xac7	3
0xade	3
0xae2	1
0xafc	1
0xb00	1
0xb13	1
0xb17	1
0xb23	1
0xb38	1
0xb3c	1
0xb48	1
0xb5d	1
0xb61	1
0xb6d	1
0xb82	1
0xb94	1
0xb98	1
0xba5	1
0xbd2	4
0xbf3	4
0xbfa	4
0xc02	2
0xc14	2
0xc1b	2
0xc29	1
0xc38	1
0xc3c	1
0xc55	1
0xc59	1
0xc66	1
0xc6a	1
0xc7d	1
0xc8e	1
0xc92	1
0xcb2	1
0xcd8	2
0xcec	2
0xcf5	2
0xd08	2
0xd13	1
0xd44	1
0xd4d	1
0xd62	1
0xd76	1
0xd8d	1
0xdb0	1
0xdc3	1
0xde5	2
0xdf1	2
0xdf8	2
0xdfd	2
0xe0f	2
0xe16	2
0xe20	1
0xe2d	1
0xe31	1
0xe41	1
0xe5c	1
0xe60	1
0xe64	1
0xe6d	1
0xe7e	1
0xe83	1
0xe90	1
0xe95	1
0xea7	1
0xeb7	1
0xebc	1
0xecb	1
0xedb	1
0xee6	1
0xef7	1
0xefb	1
0xf16	1
0xf1a	1
0xf2a	1
0xf2e	1
0xf3c	1
0xf57	1
0xf5b	1
0xf60	1
0xf69	1
0xf73	1
0xf82	1
0xf97	1
0xf9b	1
0xfa9	1
0xfb3	1
0xfc1	1
0xfc5	1
0xfd1	1
0xfd5	1
0xfe7	1
0xff1	1
0xffe	1
0x1005	1
0x100c	1
0x101a	1
0x101e	1
0x1025	2
0x1030	2
0x1037	2
0x1082	1
0x10aa	1
0x10d2	1
0x10fa	1
0x112f	1
0x1164	1
0x1199	1
0x11ce	1
0x1203	1
0x1238	1
0x1260	1
0x1288	1
0x12bd	1
0x12f2	1
0x1327	1
0x134f	4
0x1384	2
0x13b9	2
0x13ee	2
0x1423	1
0x1458	2
0x148d	3
0x14b5	1
0x14dd	1
0x1505	1
0x152b	2
0x1551	1
0x1577	3
0x159d	1
0x15c1	1
0x15e5	1
0x1609	1
0x162d	1
0x1640	1
0x1642	1
0x1643	1
0x1646	1
0x1649	1
0x164c	1
0x164f	1
0x1652	1
